$id,foaf:name,rdf:type,owner,schema:addressRegion,starRating
563,Hageb,schema:MedicalClinic,Private,http://dbpedia.org/resource/Mwanza_Region,0
564,Huduma,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
565,Magomeni,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
566,Nakatunguru,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
567,Victoria,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
568,Kmt Wanze,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
569,Kanyama,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
570,Corner,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
571,Nyamazugo Prinmat,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
572,Military,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
573,Maria/kisesa Disp,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
574,Huruma Disp,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
575,Mlimani,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
576,Mama,schema:Pharmacy,Private,http://dbpedia.org/resource/Mwanza_Region,0
577,Bakwata Maganzo,schema:Pharmacy,Private,http://dbpedia.org/resource/Simiyu_Region,1
578,Rc Mwanhuzi,schema:Pharmacy,Private,http://dbpedia.org/resource/Simiyu_Region,1
579,Mshikamano Bakwata,schema:Pharmacy,Private,http://dbpedia.org/resource/Simiyu_Region,1
580,New Stand Bakwata Dispensary,schema:Pharmacy,Private,http://dbpedia.org/resource/Simiyu_Region,0
581,Tandale,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,4
582,Mburahati,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,4
583,Kihttp://dbpedia.org/resource/Mara_Region Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,3
584,Mbezi Luis Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,3
585,Mavurunza,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,3
586,Mzimuni,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,3
587,Makuburi,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,3
588,Kunduchi,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,3
589,Ununio,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,3
590,Boko,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,3
591,Tegeta,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,3
592,Kawe,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,3
593,Salasala,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,3
594,Sinza Hospital,schema:Hospital,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
595,Udsm Hc,schema:MedicalClinic,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
596,Magomeni,schema:MedicalClinic,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
597,Mabibo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
598,Mpiji Magohe,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
599,Kibwegere,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
600,Mabwepande,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
601,Mbopo,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
602,Mlalakuwa Jkt,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
603,Mbweni Jkt,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
604,Mbweni Mpiji,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
605,Mbweni,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
606,Madale,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
607,Wazo,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
608,Msumi,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
609,Kibamba,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
610,Kisopwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
611,Msewe,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
612,Kiluvya,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
613,Mlalakuwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
614,Mwenge,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,2
615,Manzese,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
616,Bunju,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
617,Goba,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
618,Kwembe Kati,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
619,Kwembe,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
620,Kigogo,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
621,Mabibo Hostel,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
622,Ardhi University,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
623,Ndumbwi,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
624,Makoprivate Juu,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
625,Js Babhra,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
626,Kijitonyama,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
627,Oysterbay,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
628,Kambangwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
629,Hananasif,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,1
630,Boko Magereza,schema:Pharmacy,Public,http://dbpedia.org/resource/Dar_es_Salaam,0
631,http://dbpedia.org/resource/Geita_Region Dc Hosp,schema:Hospital,Public,http://dbpedia.org/resource/Geita_Region,2
632,Nyarugusu,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,2
633,Nyakabale,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,2
634,Mharamba,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,2
635,Senga,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,2
636,Lwezera,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,2
637,Chigunga Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,2
638,Chibingo,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,2
639,Nyamilolelwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,2
640,Bulela Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,2
641,Nzera,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,1
642,Bugalula,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
643,Mwamitilwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
644,Kashishi,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,1
645,Kachwamba,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,1
646,Nyankumbu,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,1
647,Kifufu,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
648,Busanda,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
649,Lubondo,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
650,Katolo,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,1
651,Chato,schema:Hospital,Public,http://dbpedia.org/resource/Geita_Region,1
652,Izumacheli,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
653,Buzirayombo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
654,Bukombe District,schema:Hospital,Public,http://dbpedia.org/resource/Geita_Region,1
655,Ilolangulu Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
656,Kasota,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
657,Nyanhwiga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
658,Busolwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
659,Nyabilezi,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
660,Bwanga,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,1
661,Kharumwa Health Centre,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,1
662,Nyakaduha,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
663,Chikobe,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,1
664,Mwingiro Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
665,Katoro Tcmc,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
666,Bukwimba Disp.,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
667,Kayenze Disp.,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
668,Fulwe,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
669,Kigongo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
670,Lwamgasa,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
671,Buseresere,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
672,Lubanga,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
673,Nyang'hwale Health Center,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,1
674,Nyangalamila Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
675,Ikunguigazi,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
676,Ihanga,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
677,Ikuzi,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
678,Kasamwa,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,1
679,Ushirika Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
680,Nyambiti,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
681,Bugando,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
682,Ushirombo Health Center,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,1
683,Bukandwe Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
684,Butwa Lulegeya,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
685,Nkome,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
686,Kakubilo,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
687,Bukondo,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
688,Nyasato Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
689,Nyang'holongo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
690,Nyijundu Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
691,Ndelema,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
692,Ilangale Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
693,Ilyamchele,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
694,Buziku,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,1
695,Uyovu,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,0
696,Bukoli,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,0
697,Bulugala Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
698,Kagu,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
699,Nyakagwe,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
700,Nyugwa Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
701,Iboya Health Center,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,0
702,Bukombe,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
703,Munekezi,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
704,Katete Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
705,"Bung""wangoko Dispensary",schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
706,Masumbwe Hc,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,0
707,Kafita,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
708,Ilemela,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
709,Kasema,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
710,Ibondo,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
711,Lulembela,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
712,Iyogelo  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
713,Busaka Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
714,Kasala Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
715,Kishinda,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
716,Nyamalimbe,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
717,St Paul,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
718,Nyalwanzaja,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
719,Kitongo,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
720,Nyantimba,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
721,Kasang'hwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
722,Shabaka Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
723,Kakola Disp.,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
724,Katende,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
725,Mkungo,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
726,Makurugusi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
727,Bugenezi,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
728,Lugunga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
729,Kibumba,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
730,Butundwe,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
731,Nyamilembe,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
732,Bulega,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
733,Huruma Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
734,Ichwankima,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
735,Kasenga,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
736,Butalama,schema:MedicalClinic,Public,http://dbpedia.org/resource/Geita_Region,0
737,Lyulu Disp.,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
738,Nyakafuru Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
739,Kibehe,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
740,Butengorumasa Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
741,Kinsabe Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Geita_Region,0
742,Kibondo,schema:Hospital,Public,http://dbpedia.org/resource/Kigoma_Region,2
743,Kichananga,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,2
744,Nengo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,2
745,Nengo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,2
746,Kumhasha  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,2
747,Samvura Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,2
748,Rusesa Health Centre,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,2
749,Nyakitonto Health Centre,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,2
750,Mwibuye Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,2
751,Kasaka,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,2
752,Kabanga Hosp,schema:Hospital,Public,http://dbpedia.org/resource/Kigoma_Region,1
753,Kasulu Hosp,schema:Hospital,Public,http://dbpedia.org/resource/Kigoma_Region,1
754,Ujiji Health Centre,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,1
755,Kiganamo Hc,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,1
756,Bitare Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
757,Busunzu,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
758,Kasanda Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
759,Heru  Juu,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
760,Mwandiga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
761,Twabagondozi,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
762,Gungu,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,1
763,Kigogo,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
764,Mukarazi,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
765,Mwayaya,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
766,Rusohoko,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
767,Mwanga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
768,Kigendeka,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
769,Kumhama,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
770,Kabare Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
771,Janda,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,1
772,Itaba,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
773,Kidyama Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
774,Murufiti Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
775,Nyenge Health Centre,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,1
776,Rusaba,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
777,Chankere,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
778,Mugera,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
779,Kumbanga,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
780,Biturana,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
781,Muhunga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
782,Nabuhima,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
783,Pamila  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
784,Kanazi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
785,Munanila,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
786,Muzye Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
787,Kitahana,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
788,Nyamidaho Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
789,Kitema Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
790,Kakonko,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,1
791,Kigondo Hospital,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
792,Mutala Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
793,Kwaga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
794,Kigembe Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
795,Nyange,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
796,Nyamisivyi,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
797,Rugunga,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
798,Nyaruboza,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
799,Name Of Disp 3,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
800,Kiganza Gov Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
801,Nkundutsi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
802,Nyarugunga,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
803,Bugaga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
804,Bukirilo,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
805,Msimba Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
806,Buhoro Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
807,Kigaga,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
808,Bulombora,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
809,Kaseke Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
810,Kahttp://dbpedia.org/resource/Mara_Region Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
811,Nyabitaka Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
812,Shunguliba Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
813,Kirungu Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
814,Nyarubanda,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
815,Kagezi,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
816,Nyamhoza  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
817,Mukabuye,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
818,Makere Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
819,Kahabako,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
820,Kumkugwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
821,Nyamabuye,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
822,Kidahwe  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
823,Kilelema,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
824,Kitagata Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
825,Nyaruyoba,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
826,Ruhita Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
827,Kumsenga,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
828,Bugamba Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
829,Nyamnyusi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,1
830,Muyama,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,0
831,Nyumbigwa Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
832,Titye Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
833,Kizenga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
834,Nyanzige,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,0
835,Kasuku  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
836,Kabingo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
837,Songambele,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
838,Kinazi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
839,Kalela Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
840,Migongo,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
841,Nyankoronko,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
842,Kasongati,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
843,Kitambuka,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
844,Zashe Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
845,Police Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
846,Bangwe,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
847,Kigogwe,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
848,Kibingo,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
849,Nyagwijima Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
850,Mgalaganza Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
851,Nyabibuye,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
852,Nyachenda Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
853,Kagera Nkanda Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
854,Kaguruka Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
855,Rusimbi,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
856,Prisons Force,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
857,Kajana,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
858,Kalalangabo  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
